0,1,2,3,4,cluster,sc
2.0,4.7,3.2,1.3,0.2,24,0.8300872946333228
3.0,4.6,3.1,1.5,0.2,24,0.8065907971261842
4.0,5.0,3.6,1.4,0.2,24,0.84699565083474
5.0,5.4,3.9,1.7,0.4,24,0.7462844418851987
6.0,4.6,3.4,1.4,0.3,24,0.821079601662342
7.0,5.0,3.4,1.5,0.2,24,0.8534074840870819
8.0,4.4,2.9,1.4,0.2,24,0.7538481798044994
9.0,4.9,3.1,1.5,0.1,24,0.8289530198448386
10.0,5.4,3.7,1.5,0.2,24,0.8015054231620291
11.0,4.8,3.4,1.6,0.2,24,0.8356395736574853
12.0,4.8,3.0,1.4,0.1,24,0.8132517649410048
13.0,4.3,3.0,1.1,0.1,24,0.7470769573769689
14.0,5.8,4.0,1.2,0.2,24,0.7009108642268829
15.0,5.7,4.4,1.5,0.4,24,0.6414939180355239
16.0,5.4,3.9,1.3,0.4,24,0.773547537612687
17.0,5.1,3.5,1.4,0.3,24,0.8496457876481873
18.0,5.7,3.8,1.7,0.3,24,0.7054852329871827
19.0,5.1,3.8,1.5,0.3,24,0.8178353955804504
20.0,5.4,3.4,1.7,0.2,24,0.784131481869959
21.0,5.1,3.7,1.5,0.4,24,0.823789302505601
22.0,4.6,3.6,1.0,0.2,24,0.7915787464046204
23.0,5.1,3.3,1.7,0.5,24,0.7942225455099963
24.0,4.8,3.4,1.9,0.2,24,0.7752162522944945
25.0,5.0,3.0,1.6,0.2,24,0.8013090829491051
26.0,5.0,3.4,1.6,0.4,24,0.8329435021075715
27.0,5.2,3.5,1.5,0.2,24,0.8409649216248535
28.0,5.2,3.4,1.4,0.2,24,0.8431416883972428
29.0,4.7,3.2,1.6,0.2,24,0.819158662784864
30.0,4.8,3.1,1.6,0.2,24,0.8173591475377775
31.0,5.4,3.4,1.5,0.4,24,0.7985474617279303
32.0,5.2,4.1,1.5,0.1,24,0.760178120788759
33.0,5.5,4.2,1.4,0.2,24,0.7199373612222998
34.0,4.9,3.1,1.5,0.1,24,0.8289530198448386
35.0,5.0,3.2,1.2,0.2,24,0.8328578834434847
36.0,5.5,3.5,1.3,0.2,24,0.7933513782824949
37.0,4.9,3.1,1.5,0.1,24,0.8289530198448386
38.0,4.4,3.0,1.3,0.2,24,0.7698255035478255
39.0,5.1,3.4,1.5,0.2,24,0.8498977835131223
40.0,5.0,3.5,1.3,0.3,24,0.8478821590057292
41.0,4.5,2.3,1.3,0.3,24,0.6413781957860556
42.0,4.4,3.2,1.3,0.2,24,0.7870711567515142
43.0,5.0,3.5,1.6,0.6,24,0.7991424979988948
44.0,5.1,3.8,1.9,0.4,24,0.7452319512012591
45.0,4.8,3.0,1.4,0.3,24,0.8116235883648492
46.0,5.1,3.8,1.6,0.2,24,0.8110626403757455
47.0,4.6,3.2,1.4,0.2,24,0.8198735047944998
48.0,5.3,3.7,1.5,0.2,24,0.8164352733057857
49.0,5.0,3.3,1.4,0.2,24,0.8523789483707408
50.0,7.0,3.2,4.7,1.4,23,0.026722031912854
51.0,6.4,3.2,4.5,1.5,23,0.38118643018023535
52.0,6.9,3.1,4.9,1.5,25,0.05340075061494262
53.0,5.5,2.3,4.0,1.3,23,0.5929438082641092
54.0,6.5,2.8,4.6,1.5,23,0.3688532127301523
55.0,5.7,2.8,4.5,1.3,23,0.592210245596776
56.0,6.3,3.3,4.7,1.6,23,0.28232583278836465
57.0,4.9,2.4,3.3,1.0,23,0.2636514152391416
58.0,6.6,2.9,4.6,1.3,23,0.3441922320574144
59.0,5.2,2.7,3.9,1.4,23,0.5782949147741341
60.0,5.0,2.0,3.5,1.0,23,0.373364098974828
61.0,5.9,3.0,4.2,1.5,23,0.5871035398089154
62.0,6.0,2.2,4.0,1.0,23,0.5510785745880232
63.0,6.1,2.9,4.7,1.4,23,0.4821668573924732
64.0,5.6,2.9,3.6,1.3,23,0.5626823580365676
65.0,6.7,3.1,4.4,1.4,23,0.32459290669297364
66.0,5.6,3.0,4.5,1.5,23,0.5575105664739292
67.0,5.8,2.7,4.1,1.0,23,0.6107296711700769
68.0,6.2,2.2,4.5,1.5,23,0.46149897303658577
69.0,5.6,2.5,3.9,1.1,23,0.6115752990345008
70.0,5.9,3.2,4.8,1.8,23,0.32909528445464004
71.0,6.1,2.8,4.0,1.3,23,0.5896890363462509
72.0,6.3,2.5,4.9,1.5,23,0.310463010909433
73.0,6.1,2.8,4.7,1.2,23,0.49424779216314363
74.0,6.4,2.9,4.3,1.3,23,0.5000460982085444
75.0,6.6,3.0,4.4,1.4,23,0.38548959198134686
76.0,6.8,2.8,4.8,1.4,23,0.12629433075769383
77.0,6.7,3.0,5.0,1.7,25,0.11798213369615514
78.0,6.0,2.9,4.5,1.5,23,0.5529361076866391
79.0,5.7,2.6,3.5,1.0,23,0.5062025355295382
80.0,5.5,2.4,3.8,1.1,23,0.5946609362561492
81.0,5.5,2.4,3.7,1.0,23,0.5600089605032487
82.0,5.8,2.7,3.9,1.2,23,0.6197257854948715
83.0,6.0,2.7,5.1,1.6,23,0.2608729150863426
84.0,5.4,3.0,4.5,1.5,23,0.5407701288639548
85.0,6.0,3.4,4.5,1.6,23,0.41598628833420703
86.0,6.7,3.1,4.7,1.5,23,0.16655431104123067
87.0,6.3,2.3,4.4,1.3,23,0.48935747407319236
88.0,5.6,3.0,4.1,1.3,23,0.6071602340793287
89.0,5.5,2.5,4.0,1.3,23,0.6143644251445254
90.0,5.5,2.6,4.4,1.2,23,0.5956092934128282
91.0,6.1,3.0,4.6,1.4,23,0.5035272170563314
92.0,5.8,2.6,4.0,1.2,23,0.6244484796601129
93.0,5.0,2.3,3.3,1.0,23,0.29200996805908797
94.0,5.6,2.7,4.2,1.3,23,0.6275445362178325
95.0,5.7,3.0,4.2,1.2,23,0.6065744760394464
96.0,5.7,2.9,4.2,1.3,23,0.6220559874843161
97.0,6.2,2.9,4.3,1.3,23,0.557802041215055
98.0,5.1,2.5,3.0,1.1,23,0.13937137537497507
99.0,5.7,2.8,4.1,1.3,23,0.6306408062362246
100.0,6.3,3.3,6.0,2.5,25,0.4992753849243324
101.0,5.8,2.7,5.1,1.9,23,0.2322527802487684
102.0,7.1,3.0,5.9,2.1,25,0.6119363269168212
103.0,6.3,2.9,5.6,1.8,25,0.3607594160821915
104.0,6.5,3.0,5.8,2.2,25,0.557779201799951
105.0,7.6,3.0,6.6,2.1,25,0.5438427658883627
106.0,4.9,2.5,4.5,1.7,23,0.4668215132318602
107.0,7.3,2.9,6.3,1.8,25,0.5591734784026018
108.0,6.7,2.5,5.8,1.8,25,0.4407620720532486
109.0,7.2,3.6,6.1,2.5,25,0.5615225649369633
110.0,6.5,3.2,5.1,2.0,25,0.26062588377238627
111.0,6.4,2.7,5.3,1.9,25,0.22965423214094027
112.0,6.8,3.0,5.5,2.1,25,0.5550994772398644
113.0,5.7,2.5,5.0,2.0,23,0.2850306716948489
114.0,5.8,2.8,5.1,2.4,23,0.02635881242929109
115.0,6.4,3.2,5.3,2.3,25,0.39825263549628076
116.0,6.5,3.0,5.5,1.8,25,0.42110830956891687
117.0,7.7,3.8,6.7,2.2,25,0.4948659768508446
118.0,7.7,2.6,6.9,2.3,25,0.48341063458846767
119.0,6.0,2.2,5.0,1.5,23,0.32868889195000695
120.0,6.9,3.2,5.7,2.3,25,0.6070347991580222
121.0,5.6,2.8,4.9,2.0,23,0.3335594672312242
122.0,7.7,2.8,6.7,2.0,25,0.5123736572311762
123.0,6.3,2.7,4.9,1.8,23,0.2029737181471822
124.0,6.7,3.3,5.7,2.1,25,0.5801539968708431
125.0,7.2,3.2,6.0,1.8,25,0.5781832634087857
126.0,6.2,2.8,4.8,1.8,23,0.30904248625893405
127.0,6.1,3.0,4.9,1.8,23,0.25226991698579543
128.0,6.4,2.8,5.6,2.1,25,0.4543426438858175
129.0,7.2,3.0,5.8,1.6,25,0.5160882642052442
130.0,7.4,2.8,6.1,1.9,25,0.5601739791557027
131.0,7.9,3.8,6.4,2.0,25,0.4844239683214278
132.0,6.4,2.8,5.6,2.2,25,0.4625524832394814
133.0,6.3,2.8,5.1,1.5,23,0.13900038607051618
134.0,6.1,2.6,5.6,1.4,25,0.05328614244733661
135.0,7.7,3.0,6.1,2.3,25,0.5518678437669333
136.0,6.3,3.4,5.6,2.4,25,0.4554997478873908
137.0,6.4,3.1,5.5,1.8,25,0.3887791040610282
138.0,6.0,3.0,4.8,1.8,23,0.3512467348575956
139.0,6.9,3.1,5.4,2.1,25,0.5344461820401029
140.0,6.7,3.1,5.6,2.4,25,0.5702338019685383
141.0,6.9,3.1,5.1,2.3,25,0.41025548809052903
142.0,5.8,2.7,5.1,1.9,23,0.2322527802487684
143.0,6.8,3.2,5.9,2.3,25,0.6132474554289883
144.0,6.7,3.3,5.7,2.5,25,0.56707779571607
145.0,6.7,3.0,5.2,2.3,25,0.4251364843561186
146.0,6.3,2.5,5.0,1.9,23,0.10417085761263103
147.0,6.5,3.0,5.2,2.0,25,0.3149301597890685
148.0,6.2,3.4,5.4,2.3,25,0.3524537904906226
149.0,5.9,3.0,5.1,1.8,23,0.18544228735970786
0.0,5.1,3.5,1.4,0.2,27,0.8251992945879514
1.0,4.9,3.0,1.4,0.2,27,0.7815351066852363
2.0,4.7,3.2,1.3,0.2,27,0.7981302111875276
3.0,4.6,3.1,1.5,0.2,27,0.767264867610508
4.0,5.0,3.6,1.4,0.2,27,0.8202565858540053
5.0,5.4,3.9,1.7,0.4,27,0.7045641216548741
6.0,4.6,3.4,1.4,0.3,27,0.7874530203664672
7.0,5.0,3.4,1.5,0.2,27,0.8256547000445296
8.0,4.4,2.9,1.4,0.2,27,0.7043624318210883
9.0,4.9,3.1,1.5,0.1,27,0.7947165236254893
10.0,5.4,3.7,1.5,0.2,27,0.768710679451622
11.0,4.8,3.4,1.6,0.2,27,0.803256835687981
12.0,4.8,3.0,1.4,0.1,27,0.776336322114944
13.0,4.3,3.0,1.1,0.1,27,0.7017253194390509
14.0,5.8,4.0,1.2,0.2,27,0.662600358949553
15.0,5.7,4.4,1.5,0.4,27,0.5984529342784877
16.0,5.4,3.9,1.3,0.4,27,0.7396907103860388
17.0,5.1,3.5,1.4,0.3,27,0.8226782417251327
18.0,5.7,3.8,1.7,0.3,27,0.6591480347810076
19.0,5.1,3.8,1.5,0.3,27,0.7870507799606657
20.0,5.4,3.4,1.7,0.2,27,0.7428864595807182
21.0,5.1,3.7,1.5,0.4,27,0.7928364122508463
22.0,4.6,3.6,1.0,0.2,27,0.7581953893298208
23.0,5.1,3.3,1.7,0.5,27,0.7506069889838362
24.0,4.8,3.4,1.9,0.2,27,0.7268003530416334
25.0,5.0,3.0,1.6,0.2,27,0.7590828009994336
26.0,5.0,3.4,1.6,0.4,27,0.7996305653047983
27.0,5.2,3.5,1.5,0.2,27,0.8122168215893278
28.0,5.2,3.4,1.4,0.2,27,0.8149017772946029
29.0,4.7,3.2,1.6,0.2,27,0.7818558988094193
30.0,4.8,3.1,1.6,0.2,27,0.7789531457047582
31.0,5.4,3.4,1.5,0.4,27,0.7616056422501656
32.0,5.2,4.1,1.5,0.1,27,0.7246356408400805
33.0,5.5,4.2,1.4,0.2,27,0.6824874406363101
34.0,4.9,3.1,1.5,0.1,27,0.7947165236254893
35.0,5.0,3.2,1.2,0.2,27,0.8027554717845649
36.0,5.5,3.5,1.3,0.2,27,0.7597744321885864
37.0,4.9,3.1,1.5,0.1,27,0.7947165236254893
38.0,4.4,3.0,1.3,0.2,27,0.7254731368891034
39.0,5.1,3.4,1.5,0.2,27,0.8217299993639945
40.0,5.0,3.5,1.3,0.3,27,0.8211411979920814
41.0,4.5,2.3,1.3,0.3,27,0.5679806870589064
42.0,4.4,3.2,1.3,0.2,27,0.747247113135451
43.0,5.0,3.5,1.6,0.6,27,0.7597148080056724
44.0,5.1,3.8,1.9,0.4,27,0.6971144553451677
45.0,4.8,3.0,1.4,0.3,27,0.7734838769234752
46.0,5.1,3.8,1.6,0.2,27,0.7786105198957641
47.0,4.6,3.2,1.4,0.2,27,0.7849691015074597
48.0,5.3,3.7,1.5,0.2,27,0.7855704386096759
49.0,5.0,3.3,1.4,0.2,27,0.8246437760299113
50.0,7.0,3.2,4.7,1.4,28,0.3373303664562599
51.0,6.4,3.2,4.5,1.5,28,0.4287385382226848
52.0,6.9,3.1,4.9,1.5,28,0.31902263917729007
53.0,5.5,2.3,4.0,1.3,29,0.5241369592302342
54.0,6.5,2.8,4.6,1.5,28,0.4893582336022848
55.0,5.7,2.8,4.5,1.3,29,0.11887323618643315
56.0,6.3,3.3,4.7,1.6,28,0.4816157393238056
57.0,4.9,2.4,3.3,1.0,29,0.513374537544907
58.0,6.6,2.9,4.6,1.3,28,0.45141064838859213
59.0,5.2,2.7,3.9,1.4,29,0.5347712201439686
60.0,5.0,2.0,3.5,1.0,29,0.49200302377928407
61.0,5.9,3.0,4.2,1.5,29,0.09725333132298576
62.0,6.0,2.2,4.0,1.0,29,0.353138822826513
63.0,6.1,2.9,4.7,1.4,28,0.41834656852351726
64.0,5.6,2.9,3.6,1.3,29,0.5163954175473022
65.0,6.7,3.1,4.4,1.4,28,0.39601881896278046
66.0,5.6,3.0,4.5,1.5,28,-0.07945059588259955
67.0,5.8,2.7,4.1,1.0,29,0.4513505142644311
68.0,6.2,2.2,4.5,1.5,28,0.17169221133377485
69.0,5.6,2.5,3.9,1.1,29,0.5843786020645116
70.0,5.9,3.2,4.8,1.8,28,0.4231926567956271
71.0,6.1,2.8,4.0,1.3,29,0.2329262104952898
72.0,6.3,2.5,4.9,1.5,28,0.4829632061107436
73.0,6.1,2.8,4.7,1.2,28,0.30982360101322776
74.0,6.4,2.9,4.3,1.3,28,0.24289244719976544
75.0,6.6,3.0,4.4,1.4,28,0.39548419260516593
76.0,6.8,2.8,4.8,1.4,28,0.4451615223862992
77.0,6.7,3.0,5.0,1.7,28,0.33446625615990666
78.0,6.0,2.9,4.5,1.5,28,0.25332745468709006
79.0,5.7,2.6,3.5,1.0,29,0.5386574164165558
80.0,5.5,2.4,3.8,1.1,29,0.5909705351517334
81.0,5.5,2.4,3.7,1.0,29,0.5828969878714937
82.0,5.8,2.7,3.9,1.2,29,0.5166324269917654
83.0,6.0,2.7,5.1,1.6,28,0.4981611200463294
84.0,5.4,3.0,4.5,1.5,29,0.14501955178787546
85.0,6.0,3.4,4.5,1.6,28,0.2800795051589492
86.0,6.7,3.1,4.7,1.5,28,0.48224333240696876
87.0,6.3,2.3,4.4,1.3,28,0.11471232898116153
88.0,5.6,3.0,4.1,1.3,29,0.42642384406876166
89.0,5.5,2.5,4.0,1.3,29,0.5617091051265362
90.0,5.5,2.6,4.4,1.2,29,0.37358831550668004
91.0,6.1,3.0,4.6,1.4,28,0.3680185789850121
92.0,5.8,2.6,4.0,1.2,29,0.5007769757562988
93.0,5.0,2.3,3.3,1.0,29,0.5203988111608252
94.0,5.6,2.7,4.2,1.3,29,0.464274169860347
95.0,5.7,3.0,4.2,1.2,29,0.3569498126407898
96.0,5.7,2.9,4.2,1.3,29,0.3784446664819636
97.0,6.2,2.9,4.3,1.3,28,0.11957558638949477
98.0,5.1,2.5,3.0,1.1,29,0.428387855440752
99.0,5.7,2.8,4.1,1.3,29,0.46600303391133285
100.0,6.3,3.3,6.0,2.5,26,0.37280501540914235
101.0,5.8,2.7,5.1,1.9,28,0.4440800374591419
102.0,7.1,3.0,5.9,2.1,26,0.5091002463389219
103.0,6.3,2.9,5.6,1.8,26,-0.008566736333535422
104.0,6.5,3.0,5.8,2.2,26,0.3925406986078447
105.0,7.6,3.0,6.6,2.1,26,0.4816693927100805
106.0,4.9,2.5,4.5,1.7,29,0.24333178883037432
107.0,7.3,2.9,6.3,1.8,26,0.47153373634747403
108.0,6.7,2.5,5.8,1.8,26,0.21156348553186685
109.0,7.2,3.6,6.1,2.5,26,0.4867354143716091
110.0,6.5,3.2,5.1,2.0,28,0.1666943409672131
111.0,6.4,2.7,5.3,1.9,28,0.2057678717841217
112.0,6.8,3.0,5.5,2.1,26,0.3396102308151949
113.0,5.7,2.5,5.0,2.0,28,0.34171955579600655
114.0,5.8,2.8,5.1,2.4,28,0.2711590084130104
115.0,6.4,3.2,5.3,2.3,26,0.09371908125574534
116.0,6.5,3.0,5.5,1.8,26,0.052597081526680134
117.0,7.7,3.8,6.7,2.2,26,0.4317083737938433
118.0,7.7,2.6,6.9,2.3,26,0.41894306261384207
119.0,6.0,2.2,5.0,1.5,28,0.31679795644434466
120.0,6.9,3.2,5.7,2.3,26,0.4872352182615624
121.0,5.6,2.8,4.9,2.0,28,0.31417023644949565
122.0,7.7,2.8,6.7,2.0,26,0.44598950970249734
123.0,6.3,2.7,4.9,1.8,28,0.5349770969591645
124.0,6.7,3.3,5.7,2.1,26,0.4231884725234322
125.0,7.2,3.2,6.0,1.8,26,0.4709928313901435
126.0,6.2,2.8,4.8,1.8,28,0.5425042018185917
127.0,6.1,3.0,4.9,1.8,28,0.5436868888258679
128.0,6.4,2.8,5.6,2.1,26,0.1753090180815969
129.0,7.2,3.0,5.8,1.6,26,0.35449277335169566
130.0,7.4,2.8,6.1,1.9,26,0.46517106420798304
131.0,7.9,3.8,6.4,2.0,26,0.4121150990944168
132.0,6.4,2.8,5.6,2.2,26,0.20695473869736972
133.0,6.3,2.8,5.1,1.5,28,0.49821645987562346
134.0,6.1,2.6,5.6,1.4,28,0.23728622936155844
135.0,7.7,3.0,6.1,2.3,26,0.47732347679993353
136.0,6.3,3.4,5.6,2.4,26,0.2671935770417427
137.0,6.4,3.1,5.5,1.8,26,0.010630003088392955
138.0,6.0,3.0,4.8,1.8,28,0.4894153076604494
139.0,6.9,3.1,5.4,2.1,26,0.30922000598197186
140.0,6.7,3.1,5.6,2.4,26,0.4175286954161676
141.0,6.9,3.1,5.1,2.3,26,0.12853781698566108
142.0,5.8,2.7,5.1,1.9,28,0.4440800374591419
143.0,6.8,3.2,5.9,2.3,26,0.5117139305382495
144.0,6.7,3.3,5.7,2.5,26,0.44338260010589414
145.0,6.7,3.0,5.2,2.3,26,0.1208563865599101
146.0,6.3,2.5,5.0,1.9,28,0.44047672830370144
147.0,6.5,3.0,5.2,2.0,28,0.12389247321337758
148.0,6.2,3.4,5.4,2.3,26,0.08538486217760384
149.0,5.9,3.0,5.1,1.8,28,0.46971569756366977
0.0,5.1,3.5,1.4,0.2,32,0.8233900435982855
1.0,4.9,3.0,1.4,0.2,32,0.7787571644860122
2.0,4.7,3.2,1.3,0.2,32,0.7957714082759098
3.0,4.6,3.1,1.5,0.2,32,0.7642979755388548
4.0,5.0,3.6,1.4,0.2,32,0.8184555692784511
5.0,5.4,3.9,1.7,0.4,32,0.7021415129109354
6.0,4.6,3.4,1.4,0.3,32,0.785060419025879
7.0,5.0,3.4,1.5,0.2,32,0.8237016990594018
8.0,4.4,2.9,1.4,0.2,32,0.7005177928799576
9.0,4.9,3.1,1.5,0.1,32,0.792145535217895
10.0,5.4,3.7,1.5,0.2,32,0.7666233766671587
11.0,4.8,3.4,1.6,0.2,32,0.8009649933408418
12.0,4.8,3.0,1.4,0.1,32,0.7735153006219112
13.0,4.3,3.0,1.1,0.1,32,0.6982862290067926
14.0,5.8,4.0,1.2,0.2,32,0.6603809517951388
15.0,5.7,4.4,1.5,0.4,32,0.596395667901724
16.0,5.4,3.9,1.3,0.4,32,0.7376365288913205
17.0,5.1,3.5,1.4,0.3,32,0.8208309500958534
18.0,5.7,3.8,1.7,0.3,32,0.6564525373768807
19.0,5.1,3.8,1.5,0.3,32,0.7851056291675702
20.0,5.4,3.4,1.7,0.2,32,0.7400672530404097
21.0,5.1,3.7,1.5,0.4,32,0.7908335116307306
22.0,4.6,3.6,1.0,0.2,32,0.7558989829261572
23.0,5.1,3.3,1.7,0.5,32,0.7474934756019266
24.0,4.8,3.4,1.9,0.2,32,0.7233929680296302
25.0,5.0,3.0,1.6,0.2,32,0.7558456829800052
26.0,5.0,3.4,1.6,0.4,32,0.7972941471445149
27.0,5.2,3.5,1.5,0.2,32,0.8102609317167673
28.0,5.2,3.4,1.4,0.2,32,0.8129300135008732
29.0,4.7,3.2,1.6,0.2,32,0.7790933561178249
30.0,4.8,3.1,1.6,0.2,32,0.7760547297211192
31.0,5.4,3.4,1.5,0.4,32,0.7590729356783241
32.0,5.2,4.1,1.5,0.1,32,0.7225740557797423
33.0,5.5,4.2,1.4,0.2,32,0.6804299706558625
34.0,4.9,3.1,1.5,0.1,32,0.792145535217895
35.0,5.0,3.2,1.2,0.2,32,0.8005490401761709
36.0,5.5,3.5,1.3,0.2,32,0.7575191230246486
37.0,4.9,3.1,1.5,0.1,32,0.792145535217895
38.0,4.4,3.0,1.3,0.2,32,0.7220884601969902
39.0,5.1,3.4,1.5,0.2,32,0.819756617693266
40.0,5.0,3.5,1.3,0.3,32,0.8192971510795165
41.0,4.5,2.3,1.3,0.3,32,0.5618380813199992
42.0,4.4,3.2,1.3,0.2,32,0.7443044546940135
43.0,5.0,3.5,1.6,0.6,32,0.7570351994565121
44.0,5.1,3.8,1.9,0.4,32,0.6941927643100716
45.0,4.8,3.0,1.4,0.3,32,0.7705627827459921
46.0,5.1,3.8,1.6,0.2,32,0.7765681956509526
47.0,4.6,3.2,1.4,0.2,32,0.7823874079778517
48.0,5.3,3.7,1.5,0.2,32,0.78358986379924
49.0,5.0,3.3,1.4,0.2,32,0.8226478519417573
50.0,7.0,3.2,4.7,1.4,33,0.2178795258626459
51.0,6.4,3.2,4.5,1.5,33,0.45582171239146646
52.0,6.9,3.1,4.9,1.5,33,0.14476025990918379
53.0,5.5,2.3,4.0,1.3,30,0.5070526379079126
54.0,6.5,2.8,4.6,1.5,33,0.4797187507000609
55.0,5.7,2.8,4.5,1.3,33,-0.04824772358877163
56.0,6.3,3.3,4.7,1.6,33,0.3678894378998154
57.0,4.9,2.4,3.3,1.0,30,0.5132137430605631
58.0,6.6,2.9,4.6,1.3,33,0.4619809219418972
59.0,5.2,2.7,3.9,1.4,30,0.5173556876886788
60.0,5.0,2.0,3.5,1.0,30,0.4916908525879712
61.0,5.9,3.0,4.2,1.5,33,-0.025159290876149567
62.0,6.0,2.2,4.0,1.0,30,0.321377531916219
63.0,6.1,2.9,4.7,1.4,33,0.4760236831907216
64.0,5.6,2.9,3.6,1.3,30,0.49408532482711076
65.0,6.7,3.1,4.4,1.4,33,0.4157697873429139
66.0,5.6,3.0,4.5,1.5,33,0.028370794448822827
67.0,5.8,2.7,4.1,1.0,30,0.4035291553044801
68.0,6.2,2.2,4.5,1.5,33,0.21686515112991858
69.0,5.6,2.5,3.9,1.1,30,0.5690341439800802
70.0,5.9,3.2,4.8,1.8,33,0.3243738533710443
71.0,6.1,2.8,4.0,1.3,30,0.1502764584904106
72.0,6.3,2.5,4.9,1.5,33,0.4057549419673285
73.0,6.1,2.8,4.7,1.2,33,0.3790479246973673
74.0,6.4,2.9,4.3,1.3,33,0.3143872364273301
75.0,6.6,3.0,4.4,1.4,33,0.4374310398062486
76.0,6.8,2.8,4.8,1.4,33,0.31504600179922987
77.0,6.7,3.0,5.0,1.7,33,0.03003919671464537
78.0,6.0,2.9,4.5,1.5,33,0.3429040145041172
79.0,5.7,2.6,3.5,1.0,30,0.5277788934561913
80.0,5.5,2.4,3.8,1.1,30,0.5836054154999993
81.0,5.5,2.4,3.7,1.0,30,0.5776142625952422
82.0,5.8,2.7,3.9,1.2,30,0.4811180844350456
83.0,6.0,2.7,5.1,1.6,33,0.32398730034775514
84.0,5.4,3.0,4.5,1.5,30,0.0623461877515201
85.0,6.0,3.4,4.5,1.6,33,0.33416553505789026
86.0,6.7,3.1,4.7,1.5,33,0.33947390652123055
87.0,6.3,2.3,4.4,1.3,33,0.17320379013157294
88.0,5.6,3.0,4.1,1.3,30,0.36451375895829957
89.0,5.5,2.5,4.0,1.3,30,0.5404895377166995
90.0,5.5,2.6,4.4,1.2,30,0.31356263117783967
91.0,6.1,3.0,4.6,1.4,33,0.4367533934279589
92.0,5.8,2.6,4.0,1.2,30,0.46192730434336954
93.0,5.0,2.3,3.3,1.0,30,0.5210523743346246
94.0,5.6,2.7,4.2,1.3,30,0.40779552124756174
95.0,5.7,3.0,4.2,1.2,30,0.27711395618580265
96.0,5.7,2.9,4.2,1.3,30,0.29641541304229074
97.0,6.2,2.9,4.3,1.3,33,0.21963896665786517
98.0,5.1,2.5,3.0,1.1,30,0.44647400296252604
99.0,5.7,2.8,4.1,1.3,30,0.4064649912085482
100.0,6.3,3.3,6.0,2.5,31,0.4198215525254427
101.0,5.8,2.7,5.1,1.9,33,0.2060299840219686
102.0,7.1,3.0,5.9,2.1,34,-0.013464228178735669
103.0,6.3,2.9,5.6,1.8,31,0.36920637524624966
104.0,6.5,3.0,5.8,2.2,31,0.5493492063993407
105.0,7.6,3.0,6.6,2.1,34,0.5484453065688276
106.0,4.9,2.5,4.5,1.7,30,0.21717258081586852
107.0,7.3,2.9,6.3,1.8,34,0.4283730201765343
108.0,6.7,2.5,5.8,1.8,31,0.2886388864962784
109.0,7.2,3.6,6.1,2.5,34,0.14628549062902368
110.0,6.5,3.2,5.1,2.0,31,0.27379467200200847
111.0,6.4,2.7,5.3,1.9,31,0.21504238565222078
112.0,6.8,3.0,5.5,2.1,31,0.539653638540573
113.0,5.7,2.5,5.0,2.0,33,0.21739794619668554
114.0,5.8,2.8,5.1,2.4,31,0.06594273115989276
115.0,6.4,3.2,5.3,2.3,31,0.5021240783516691
116.0,6.5,3.0,5.5,1.8,31,0.42062267876208215
117.0,7.7,3.8,6.7,2.2,34,0.43770312446755044
118.0,7.7,2.6,6.9,2.3,34,0.446777866589488
119.0,6.0,2.2,5.0,1.5,33,0.3334100100335714
120.0,6.9,3.2,5.7,2.3,31,0.3766524672727665
121.0,5.6,2.8,4.9,2.0,33,0.24973515517503445
122.0,7.7,2.8,6.7,2.0,34,0.5262803342550795
123.0,6.3,2.7,4.9,1.8,33,0.299830255217648
124.0,6.7,3.3,5.7,2.1,31,0.48463585378739205
125.0,7.2,3.2,6.0,1.8,34,0.23923628440024033
126.0,6.2,2.8,4.8,1.8,33,0.3854795334924436
127.0,6.1,3.0,4.9,1.8,33,0.312861156260891
128.0,6.4,2.8,5.6,2.1,31,0.5159009170254146
129.0,7.2,3.0,5.8,1.6,34,0.0764804337578056
130.0,7.4,2.8,6.1,1.9,34,0.3934271960069881
131.0,7.9,3.8,6.4,2.0,34,0.43899574432117516
132.0,6.4,2.8,5.6,2.2,31,0.5332924356733666
133.0,6.3,2.8,5.1,1.5,33,0.28703986064642023
134.0,6.1,2.6,5.6,1.4,33,0.004559509802210758
135.0,7.7,3.0,6.1,2.3,34,0.44481083107961894
136.0,6.3,3.4,5.6,2.4,31,0.5290791085036224
137.0,6.4,3.1,5.5,1.8,31,0.4018227482177392
138.0,6.0,3.0,4.8,1.8,33,0.38322164010109916
139.0,6.9,3.1,5.4,2.1,31,0.49393170898568445
140.0,6.7,3.1,5.6,2.4,31,0.5502963126107994
141.0,6.9,3.1,5.1,2.3,31,0.40319772523409037
142.0,5.8,2.7,5.1,1.9,33,0.2060299840219686
143.0,6.8,3.2,5.9,2.3,31,0.3160872590353081
144.0,6.7,3.3,5.7,2.5,31,0.46099303999062013
145.0,6.7,3.0,5.2,2.3,31,0.47514171825219426
146.0,6.3,2.5,5.0,1.9,33,0.15917421338098778
147.0,6.5,3.0,5.2,2.0,31,0.3490860394189557
148.0,6.2,3.4,5.4,2.3,31,0.4451202010951024
149.0,5.9,3.0,5.1,1.8,33,0.1908363131884469
0.0,5.1,3.5,1.4,0.2,37,0.30500087605808335
1.0,4.9,3.0,1.4,0.2,39,0.5156655904944112
2.0,4.7,3.2,1.3,0.2,39,0.5375327112731073
3.0,4.6,3.1,1.5,0.2,39,0.5916487665373817
